order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method,total_price,order_month,weekdays/weekends,revenue_bucket,order_weekname,order_hourly,hourly_bucket
ORD000155,1/24/2025,1:54:00 PM,CUST01848,PROD0064,STR003,Offline,3,28617.78,5,81560.67,UPI,85853.34,January,Weekday,High Revnue,Friday,13,Afternoon
ORD000156,2/8/2024,12:26:00 PM,CUST01002,PROD0122,STR003,Offline,1,37163.54,0,37163.54,Cash,37163.54,February,Weekday,Medium Revenue,Thursday,12,Afternoon
ORD000157,5/29/2025,10:07:00 AM,CUST00955,PROD0191,STR008,Online,2,22508.87,10,40515.97,Card,45017.74,May,Weekday,Medium Revenue,Thursday,10,Morning
ORD000158,7/4/2025,8:26:00 PM,CUST01312,PROD0083,STR004,Online,2,25508.85,0,51017.7,Cash,51017.7,July,Weekday,High Revnue,Friday,20,Evening
ORD000159,7/2/2025,2:41:00 PM,CUST01756,PROD0101,STR003,Online,5,35038.27,10,157672.22,UPI,175191.35,July,Weekday,Very High Revenue,Wednesday,14,Afternoon
ORD000160,6/28/2025,10:01:00 AM,CUST00223,PROD0158,STR004,Online,1,15723.74,0,15723.74,Card,15723.74,June,Weekend,Medium Revenue,Saturday,10,Morning
ORD000161,6/12/2025,9:53:00 PM,CUST02128,PROD0172,STR005,Offline,1,47567.16,0,47567.16,Card,47567.16,June,Weekday,Medium Revenue,Thursday,21,Evening
ORD000162,9/2/2025,10:22:00 AM,CUST00294,PROD0221,STR006,Offline,1,14209.03,5,13498.58,UPI,14209.03,September,Weekday,Medium Revenue,Tuesday,10,Morning
ORD000163,11/7/2024,11:15:00 AM,CUST01555,PROD0082,STR012,Online,2,7795.46,0,15590.92,Cash,15590.92,November,Weekday,Medium Revenue,Thursday,11,Morning
ORD000164,12/12/2025,10:54:00 AM,CUST00980,PROD0005,STR008,Online,4,38734.15,10,139442.94,UPI,154936.6,December,Weekday,Very High Revenue,Friday,10,Morning
ORD000165,12/23/2024,4:29:00 PM,CUST01362,PROD0064,STR005,Offline,1,28617.78,10,25756,Card,28617.78,December,Weekday,Medium Revenue,Monday,16,Afternoon
ORD000166,9/1/2024,8:08:00 PM,CUST00665,PROD0157,STR006,Offline,5,23009.82,0,115049.1,Cash,115049.1,September,Weekend,Very High Revenue,Sunday,20,Evening
ORD000167,12/28/2025,8:11:00 AM,CUST02397,PROD0196,STR002,Online,4,20139.88,10,72503.57,UPI,80559.52,December,Weekend,High Revnue,Sunday,8,Morning
ORD000168,9/12/2024,10:45:00 PM,CUST00917,PROD0028,STR011,Offline,3,36502.66,10,98557.18,Card,109507.98,September,Weekday,High Revnue,Thursday,22,Evening
ORD000169,12/4/2024,7:35:00 PM,CUST02304,PROD0001,STR002,Online,3,35154.87,10,94918.15,Card,105464.61,December,Weekday,High Revnue,Wednesday,19,Evening
ORD000170,6/30/2025,9:27:00 PM,CUST01051,PROD0043,STR001,Offline,1,33552.86,10,30197.57,Cash,33552.86,June,Weekday,Medium Revenue,Monday,21,Evening
ORD000171,9/30/2025,2:47:00 PM,CUST01022,PROD0138,STR009,Offline,3,17340.85,15,44219.17,Card,52022.55,September,Weekday,Medium Revenue,Tuesday,14,Afternoon
ORD000172,10/8/2024,2:21:00 PM,CUST02348,PROD0229,STR013,Online,2,44321.07,10,79777.93,UPI,88642.14,October,Weekday,High Revnue,Tuesday,14,Afternoon
ORD000173,2/2/2024,9:10:00 AM,CUST01075,PROD0145,STR002,Online,4,44696.43,0,178785.72,Card,178785.72,February,Weekday,Very High Revenue,Friday,9,Morning
ORD000174,3/13/2025,12:40:00 PM,CUST01736,PROD0050,STR015,Online,5,19545.3,5,92840.18,Card,97726.5,March,Weekday,High Revnue,Thursday,12,Afternoon
ORD000175,3/25/2025,9:13:00 PM,CUST00915,PROD0125,STR015,Offline,1,35036.92,0,35036.92,UPI,35036.92,March,Weekday,Medium Revenue,Tuesday,21,Evening
ORD000176,7/29/2025,12:17:00 PM,CUST01252,PROD0117,STR004,Offline,3,23611.99,5,67294.17,UPI,70835.97,July,Weekday,High Revnue,Tuesday,12,Afternoon
ORD000177,8/26/2024,10:03:00 PM,CUST01192,PROD0086,STR006,Offline,3,15143.34,20,36344.02,UPI,45430.02,August,Weekday,Medium Revenue,Monday,22,Evening
ORD000178,10/11/2025,9:40:00 PM,CUST01171,PROD0181,STR004,Online,4,36967.04,20,118294.53,UPI,147868.16,October,Weekend,Very High Revenue,Saturday,21,Evening
ORD000179,9/7/2025,10:43:00 PM,CUST00740,PROD0122,STR007,Offline,5,37163.54,10,167235.93,UPI,185817.7,September,Weekend,Very High Revenue,Sunday,22,Evening
ORD000180,10/29/2025,10:55:00 AM,CUST00429,PROD0232,STR002,Offline,2,19148.56,15,32552.55,Card,38297.12,October,Weekday,Medium Revenue,Wednesday,10,Morning
ORD000181,8/22/2025,2:11:00 PM,CUST02218,PROD0044,STR010,Online,3,41614.01,0,124842.03,Card,124842.03,August,Weekday,Very High Revenue,Friday,14,Afternoon
ORD000182,6/7/2025,9:48:00 PM,CUST02458,PROD0161,STR006,Offline,3,32239.94,5,91883.83,UPI,96719.82,June,Weekend,High Revnue,Saturday,21,Evening
ORD000183,2/19/2025,12:17:00 PM,CUST00530,PROD0025,STR001,Online,3,34989.79,0,104969.37,UPI,104969.37,February,Weekday,Very High Revenue,Wednesday,12,Afternoon
ORD000184,10/27/2025,11:32:00 AM,CUST00056,PROD0154,STR009,Offline,5,11595.29,10,52178.81,UPI,57976.45,October,Weekday,High Revnue,Monday,11,Morning
ORD000185,7/25/2024,8:32:00 AM,CUST00567,PROD0205,STR011,Offline,1,32841.41,15,27915.2,Cash,32841.41,July,Weekday,Medium Revenue,Thursday,8,Morning
ORD000186,5/31/2025,4:46:00 PM,CUST01516,PROD0229,STR005,Offline,4,44321.07,0,177284.28,UPI,177284.28,May,Weekend,Very High Revenue,Saturday,16,Afternoon
ORD000187,9/24/2025,4:06:00 PM,CUST01251,PROD0021,STR006,Offline,1,4774.96,15,4058.72,UPI,4774.96,September,Weekday,Low Revenue,Wednesday,16,Afternoon
ORD000188,9/8/2025,11:26:00 AM,CUST02388,PROD0250,STR006,Online,2,4647.12,0,9294.24,Cash,9294.24,September,Weekday,Low Revenue,Monday,11,Morning
ORD000189,4/28/2024,12:51:00 PM,CUST00487,PROD0074,STR010,Offline,5,11585.98,10,52136.91,UPI,57929.9,April,Weekend,High Revnue,Sunday,12,Afternoon
ORD000190,10/7/2024,6:16:00 PM,CUST01428,PROD0024,STR007,Offline,1,12351.11,15,10498.44,Cash,12351.11,October,Weekday,Medium Revenue,Monday,18,Evening
ORD000191,12/1/2025,10:03:00 AM,CUST02282,PROD0213,STR008,Offline,2,4694.67,5,8919.87,Cash,9389.34,December,Weekday,Low Revenue,Monday,10,Morning
ORD000192,9/8/2025,8:30:00 PM,CUST00824,PROD0045,STR009,Offline,2,16274.38,5,30921.32,Cash,32548.76,September,Weekday,Medium Revenue,Monday,20,Evening
ORD000193,5/21/2024,9:21:00 PM,CUST01629,PROD0208,STR010,Online,5,25654.22,15,109030.44,Cash,128271.1,May,Weekday,Very High Revenue,Tuesday,21,Evening
ORD000194,12/24/2024,2:50:00 PM,CUST00921,PROD0080,STR010,Offline,5,14304.28,15,60793.19,Card,71521.4,December,Weekday,High Revnue,Tuesday,14,Afternoon
ORD000195,10/6/2025,10:31:00 AM,CUST00010,PROD0029,STR009,Online,2,7689.93,5,14610.87,Card,15379.86,October,Weekday,Medium Revenue,Monday,10,Morning
ORD000196,10/28/2025,5:45:00 PM,CUST02301,PROD0224,STR011,Offline,3,27851.81,5,79377.66,Card,83555.43,October,Weekday,High Revnue,Tuesday,17,Evening
ORD000197,1/18/2025,12:44:00 PM,CUST00135,PROD0227,STR006,Offline,1,37159.63,20,29727.7,Card,37159.63,January,Weekend,Medium Revenue,Saturday,12,Afternoon
ORD000198,4/2/2024,9:05:00 AM,CUST00392,PROD0049,STR012,Online,4,7209.9,5,27397.62,Card,28839.6,April,Weekday,Medium Revenue,Tuesday,9,Morning
ORD000199,7/20/2024,7:42:00 PM,CUST00404,PROD0206,STR011,Online,1,10137.35,5,9630.48,UPI,10137.35,July,Weekend,Low Revenue,Saturday,19,Evening
ORD000200,1/23/2024,4:25:00 PM,CUST01179,PROD0197,STR010,Offline,2,12069.81,0,24139.62,Card,24139.62,January,Weekday,Medium Revenue,Tuesday,16,Afternoon
ORD000201,5/31/2024,12:29:00 PM,CUST02023,PROD0055,STR006,Online,4,30999.85,20,99199.52,UPI,123999.4,May,Weekday,High Revnue,Friday,12,Afternoon
ORD000202,2/25/2024,11:41:00 AM,CUST01967,PROD0042,STR010,Offline,1,31630.77,20,25304.62,Card,31630.77,February,Weekend,Medium Revenue,Sunday,11,Morning
ORD000203,7/2/2025,7:26:00 PM,CUST00280,PROD0052,STR014,Offline,1,2979.67,15,2532.72,Cash,2979.67,July,Weekday,Low Revenue,Wednesday,19,Evening
ORD000204,7/3/2025,10:04:00 PM,CUST00529,PROD0021,STR002,Offline,4,4655.8,5,17692.04,UPI,18623.2,July,Weekday,Medium Revenue,Thursday,22,Evening
ORD000205,12/6/2024,1:39:00 PM,CUST00783,PROD0101,STR004,Offline,1,35038.27,0,35038.27,Cash,35038.27,December,Weekday,Medium Revenue,Friday,13,Afternoon
ORD000206,11/7/2025,5:41:00 PM,CUST01892,PROD0094,STR013,Online,1,16448.74,0,16448.74,Card,16448.74,November,Weekday,Medium Revenue,Friday,17,Evening
ORD000207,5/13/2024,11:29:00 AM,CUST01890,PROD0064,STR001,Online,4,28617.78,10,103024.01,UPI,114471.12,May,Weekday,Very High Revenue,Monday,11,Morning
ORD000208,6/26/2024,5:02:00 PM,CUST00891,PROD0152,STR014,Online,4,31804.67,0,127218.68,UPI,127218.68,June,Weekday,Very High Revenue,Wednesday,17,Evening
ORD000209,4/12/2025,12:43:00 PM,CUST02439,PROD0210,STR014,Online,3,44751.34,20,107403.22,Card,134254.02,April,Weekend,Very High Revenue,Saturday,12,Afternoon
ORD000210,1/26/2025,5:06:00 PM,CUST02250,PROD0176,STR002,Offline,2,5123.33,5,9734.33,Card,10246.66,January,Weekend,Low Revenue,Sunday,17,Evening
ORD000211,4/21/2024,4:45:00 PM,CUST01589,PROD0143,STR008,Offline,5,11937.25,10,53717.62,Cash,59686.25,April,Weekend,High Revnue,Sunday,16,Afternoon
ORD000212,11/19/2025,8:07:00 AM,CUST01487,PROD0081,STR007,Online,3,3054.12,20,7329.89,Card,9162.36,November,Weekday,Low Revenue,Wednesday,8,Morning
ORD000213,4/21/2025,2:26:00 PM,CUST01475,PROD0226,STR012,Offline,5,17593.1,5,83567.22,Cash,87965.5,April,Weekday,High Revnue,Monday,14,Afternoon
ORD000214,4/9/2025,9:09:00 PM,CUST02145,PROD0038,STR012,Offline,2,39912.45,20,63859.92,Card,79824.9,April,Weekday,High Revnue,Wednesday,21,Evening
ORD000215,11/3/2024,7:34:00 PM,CUST00464,PROD0151,STR014,Online,3,41346.88,20,99232.51,UPI,124040.64,November,Weekend,High Revnue,Sunday,19,Evening
ORD000216,4/7/2025,3:37:00 PM,CUST02403,PROD0015,STR001,Online,2,24919.94,0,49839.88,Cash,49839.88,April,Weekday,Medium Revenue,Monday,15,Afternoon
ORD000217,3/6/2024,10:40:00 PM,CUST02104,PROD0154,STR001,Online,2,11595.29,5,22031.05,UPI,23190.58,March,Weekday,Medium Revenue,Wednesday,22,Evening
ORD000218,10/1/2024,12:56:00 PM,CUST01072,PROD0226,STR014,Online,1,17593.1,20,14074.48,UPI,17593.1,October,Weekday,Medium Revenue,Tuesday,12,Afternoon
ORD000219,5/2/2025,1:38:00 PM,CUST01660,PROD0007,STR015,Offline,4,14770.38,20,47265.22,Cash,59081.52,May,Weekday,Medium Revenue,Friday,13,Afternoon
ORD000220,3/31/2025,8:49:00 PM,CUST01994,PROD0019,STR013,Online,2,7844.21,10,14119.58,UPI,15688.42,March,Weekday,Medium Revenue,Monday,20,Evening
ORD000221,1/24/2025,2:07:00 PM,CUST00166,PROD0026,STR014,Online,1,22550.76,20,18040.61,UPI,22550.76,January,Weekday,Medium Revenue,Friday,14,Afternoon
ORD000222,2/18/2024,9:55:00 AM,CUST01906,PROD0055,STR012,Offline,5,30999.85,0,154999.25,Card,154999.25,February,Weekend,Very High Revenue,Sunday,9,Morning
ORD000223,10/11/2024,5:59:00 PM,CUST00899,PROD0096,STR006,Offline,1,20597.66,5,19567.78,Cash,20597.66,October,Weekday,Medium Revenue,Friday,17,Evening
ORD000224,12/24/2025,5:37:00 PM,CUST01779,PROD0225,STR005,Online,1,30865.85,10,27779.26,UPI,30865.85,December,Weekday,Medium Revenue,Wednesday,17,Evening
ORD000225,12/6/2025,2:52:00 PM,CUST01410,PROD0117,STR004,Online,1,23611.99,10,21250.79,Cash,23611.99,December,Weekend,Medium Revenue,Saturday,14,Afternoon
ORD000226,10/10/2025,12:35:00 PM,CUST02317,PROD0069,STR005,Offline,1,23053.38,5,21900.71,UPI,23053.38,October,Weekday,Medium Revenue,Friday,12,Afternoon
ORD000227,2/28/2024,12:27:00 PM,CUST01549,PROD0100,STR011,Online,5,35910.88,10,161598.96,Cash,179554.4,February,Weekday,Very High Revenue,Wednesday,12,Afternoon
ORD000228,3/8/2024,8:10:00 PM,CUST00262,PROD0041,STR013,Online,1,29940.55,5,28443.52,Cash,29940.55,March,Weekday,Medium Revenue,Friday,20,Evening
ORD000229,7/13/2024,5:30:00 PM,CUST00879,PROD0018,STR008,Online,3,47788.27,5,136196.57,Cash,143364.81,July,Weekend,Very High Revenue,Saturday,17,Evening
ORD000230,10/14/2025,9:45:00 AM,CUST02498,PROD0103,STR010,Online,4,41382.73,20,132424.74,Cash,165530.92,October,Weekday,Very High Revenue,Tuesday,9,Morning
ORD000231,7/5/2024,10:50:00 PM,CUST02413,PROD0018,STR014,Online,2,47788.27,20,76461.23,Card,95576.54,July,Weekday,High Revnue,Friday,22,Evening
ORD000232,7/25/2024,2:57:00 PM,CUST00072,PROD0220,STR005,Online,1,24626.68,20,19701.34,Card,24626.68,July,Weekday,Medium Revenue,Thursday,14,Afternoon
ORD000233,8/26/2024,5:33:00 PM,CUST01792,PROD0069,STR013,Online,4,23053.38,10,82992.17,Cash,92213.52,August,Weekday,High Revnue,Monday,17,Evening
ORD000234,8/2/2025,1:23:00 PM,CUST00246,PROD0249,STR003,Offline,5,38507.91,5,182912.57,Card,192539.55,August,Weekend,Very High Revenue,Saturday,13,Afternoon
ORD000235,1/25/2025,7:01:00 PM,CUST00870,PROD0084,STR010,Offline,4,19460.67,10,70058.41,Card,77842.68,January,Weekend,High Revnue,Saturday,19,Evening
ORD000236,10/29/2025,5:27:00 PM,CUST01418,PROD0233,STR004,Online,3,14270.21,20,34248.5,Cash,42810.63,October,Weekday,Medium Revenue,Wednesday,17,Evening
ORD000237,3/10/2024,5:34:00 PM,CUST02490,PROD0076,STR014,Online,4,609.51,15,2072.33,Card,2438.04,March,Weekend,Low Revenue,Sunday,17,Evening
ORD000238,2/17/2024,2:49:00 PM,CUST00616,PROD0193,STR012,Online,2,13592.15,5,25825.08,Cash,27184.3,February,Weekend,Medium Revenue,Saturday,14,Afternoon
ORD000239,10/22/2025,8:14:00 PM,CUST02176,PROD0122,STR007,Offline,2,37163.54,20,59461.66,UPI,74327.08,October,Weekday,High Revnue,Wednesday,20,Evening
ORD000240,4/9/2024,4:01:00 PM,CUST02154,PROD0197,STR003,Offline,1,12069.81,5,11466.32,Cash,12069.81,April,Weekday,Medium Revenue,Tuesday,16,Afternoon
ORD000241,7/16/2025,2:46:00 PM,CUST02148,PROD0172,STR013,Online,3,47567.16,15,121296.26,Card,142701.48,July,Weekday,Very High Revenue,Wednesday,14,Afternoon
ORD000242,4/6/2025,5:12:00 PM,CUST00229,PROD0235,STR010,Offline,1,47755.58,0,47755.58,Cash,47755.58,April,Weekend,Medium Revenue,Sunday,17,Evening
ORD000243,7/8/2024,6:54:00 PM,CUST01938,PROD0147,STR015,Online,3,268.37,20,644.09,UPI,805.11,July,Weekday,Very Low Revenue,Monday,18,Evening
ORD000244,8/25/2024,10:36:00 AM,CUST01777,PROD0146,STR008,Offline,5,14757.93,10,66410.68,Card,73789.65,August,Weekend,High Revnue,Sunday,10,Morning
ORD000245,8/7/2025,1:08:00 PM,CUST00238,PROD0088,STR004,Offline,4,26855.84,10,96681.02,UPI,107423.36,August,Weekday,High Revnue,Thursday,13,Afternoon
ORD000246,1/21/2024,1:33:00 PM,CUST00824,PROD0129,STR012,Offline,5,38473.55,20,153894.2,Cash,192367.75,January,Weekend,Very High Revenue,Sunday,13,Afternoon
ORD000247,12/11/2025,4:49:00 PM,CUST00811,PROD0225,STR015,Online,1,30865.85,15,26235.97,Card,30865.85,December,Weekday,Medium Revenue,Thursday,16,Afternoon
ORD000248,2/11/2024,11:56:00 AM,CUST02157,PROD0024,STR014,Offline,3,12351.11,20,29642.66,Card,37053.33,February,Weekend,Medium Revenue,Sunday,11,Morning
ORD000249,5/27/2024,2:03:00 PM,CUST01184,PROD0069,STR008,Online,3,23053.38,10,62244.13,UPI,69160.14,May,Weekday,High Revnue,Monday,14,Afternoon
ORD000250,5/8/2025,2:09:00 PM,CUST00772,PROD0124,STR006,Online,3,44102.32,15,112460.92,Card,132306.96,May,Weekday,Very High Revenue,Thursday,14,Afternoon
ORD000251,4/14/2024,11:38:00 AM,CUST01961,PROD0182,STR004,Offline,1,33771.43,15,28705.72,Cash,33771.43,April,Weekend,Medium Revenue,Sunday,11,Morning
ORD000252,12/30/2025,8:43:00 PM,CUST02234,PROD0076,STR005,Offline,3,609.51,15,1554.25,UPI,1828.53,December,Weekday,Low Revenue,Tuesday,20,Evening
ORD000253,12/1/2024,2:38:00 PM,CUST00347,PROD0034,STR003,Online,5,834.46,5,3963.68,Card,4172.3,December,Weekend,Low Revenue,Sunday,14,Afternoon
ORD000254,3/4/2024,10:59:00 AM,CUST01013,PROD0134,STR007,Online,2,40892.48,0,81784.96,UPI,81784.96,March,Weekday,High Revnue,Monday,10,Morning
ORD000255,5/31/2024,8:12:00 PM,CUST01411,PROD0194,STR008,Online,4,39782.14,20,127302.85,UPI,159128.56,May,Weekday,Very High Revenue,Friday,20,Evening
ORD000256,2/8/2025,7:02:00 PM,CUST02395,PROD0051,STR001,Online,1,35456.59,15,30138.1,UPI,35456.59,February,Weekend,Medium Revenue,Saturday,19,Evening
ORD000257,11/2/2025,1:34:00 PM,CUST01517,PROD0249,STR005,Online,3,38507.91,20,92418.98,Card,115523.73,November,Weekend,High Revnue,Sunday,13,Afternoon
ORD000258,8/23/2024,8:22:00 PM,CUST00837,PROD0204,STR005,Offline,4,23408.11,10,84269.2,Cash,93632.44,August,Weekday,High Revnue,Friday,20,Evening
ORD000259,11/15/2024,6:25:00 PM,CUST01787,PROD0143,STR013,Online,4,11937.25,15,40586.65,Card,47749,November,Weekday,Medium Revenue,Friday,18,Evening
ORD000260,3/4/2025,5:25:00 PM,CUST02284,PROD0054,STR008,Offline,3,17151.23,0,51453.69,Cash,51453.69,March,Weekday,High Revnue,Tuesday,17,Evening
ORD000261,5/18/2025,10:22:00 PM,CUST01296,PROD0113,STR003,Online,4,43672.1,0,174688.4,UPI,174688.4,May,Weekend,Very High Revenue,Sunday,22,Evening
ORD000262,7/23/2025,12:37:00 PM,CUST01731,PROD0114,STR005,Offline,1,43787.46,20,35029.97,Cash,43787.46,July,Weekday,Medium Revenue,Wednesday,12,Afternoon
ORD000263,10/12/2024,7:37:00 PM,CUST01001,PROD0098,STR004,Online,4,10160.53,0,40642.12,Card,40642.12,October,Weekend,Medium Revenue,Saturday,19,Evening
ORD000264,11/2/2024,5:23:00 PM,CUST01623,PROD0038,STR009,Offline,5,39912.45,0,199562.25,Card,199562.25,November,Weekend,Very High Revenue,Saturday,17,Evening
ORD000265,11/4/2025,12:58:00 PM,CUST02098,PROD0158,STR010,Online,3,15723.74,20,37736.98,Cash,47171.22,November,Weekday,Medium Revenue,Tuesday,12,Afternoon
ORD000266,11/18/2025,10:31:00 PM,CUST01166,PROD0035,STR015,Online,2,17826.77,20,28522.83,UPI,35653.54,November,Weekday,Medium Revenue,Tuesday,22,Evening
ORD000267,11/24/2024,12:30:00 PM,CUST00323,PROD0043,STR013,Online,5,33552.86,5,159376.08,Card,167764.3,November,Weekend,Very High Revenue,Sunday,12,Afternoon
ORD000268,12/30/2025,12:01:00 PM,CUST01661,PROD0094,STR012,Offline,1,16448.74,5,15626.3,Cash,16448.74,December,Weekday,Medium Revenue,Tuesday,12,Afternoon
ORD000269,6/9/2024,11:28:00 AM,CUST02111,PROD0196,STR003,Offline,2,20139.88,0,40279.76,Cash,40279.76,June,Weekend,Medium Revenue,Sunday,11,Morning
ORD000270,10/12/2025,7:58:00 PM,CUST00121,PROD0029,STR008,Offline,3,7689.93,15,19609.32,UPI,23069.79,October,Weekend,Medium Revenue,Sunday,19,Evening
ORD000271,11/20/2025,7:00:00 PM,CUST01964,PROD0203,STR006,Offline,5,13292.47,0,66462.35,Cash,66462.35,November,Weekday,High Revnue,Thursday,19,Evening
ORD000272,2/28/2025,1:40:00 PM,CUST01081,PROD0248,STR009,Online,1,6525.56,15,5546.73,Cash,6525.56,February,Weekday,Low Revenue,Friday,13,Afternoon
ORD000273,6/25/2025,9:05:00 AM,CUST01777,PROD0056,STR005,Online,1,22506.06,20,18004.85,Cash,22506.06,June,Weekday,Medium Revenue,Wednesday,9,Morning
ORD000274,2/25/2024,5:33:00 PM,CUST01801,PROD0099,STR007,Online,4,25956.66,15,88252.64,Cash,103826.64,February,Weekend,High Revnue,Sunday,17,Evening
ORD000275,10/20/2025,1:46:00 PM,CUST00468,PROD0043,STR012,Online,2,33552.86,0,67105.72,Card,67105.72,October,Weekday,High Revnue,Monday,13,Afternoon
ORD000276,6/16/2025,4:03:00 PM,CUST00590,PROD0057,STR007,Offline,3,134.5,0,403.5,UPI,403.5,June,Weekday,Very Low Revenue,Monday,16,Afternoon
ORD000277,3/13/2025,6:47:00 PM,CUST00808,PROD0074,STR006,Offline,3,11585.98,0,34757.94,UPI,34757.94,March,Weekday,Medium Revenue,Thursday,18,Evening
ORD000278,3/15/2025,8:07:00 AM,CUST00236,PROD0178,STR003,Online,2,7000.19,15,11900.32,Card,14000.38,March,Weekend,Medium Revenue,Saturday,8,Morning
ORD000279,5/26/2024,8:21:00 AM,CUST00926,PROD0154,STR008,Online,3,11595.29,20,27828.7,Cash,34785.87,May,Weekend,Medium Revenue,Sunday,8,Morning
ORD000280,10/23/2025,9:17:00 PM,CUST00017,PROD0229,STR007,Offline,4,44321.07,20,141827.42,Cash,177284.28,October,Weekday,Very High Revenue,Thursday,21,Evening
ORD000281,1/27/2025,9:32:00 PM,CUST00575,PROD0031,STR003,Offline,3,39654.3,5,113014.76,UPI,118962.9,January,Weekday,Very High Revenue,Monday,21,Evening
ORD000282,4/9/2025,9:45:00 AM,CUST01745,PROD0020,STR013,Online,2,36704.55,20,58727.28,UPI,73409.1,April,Weekday,High Revnue,Wednesday,9,Morning
ORD000283,6/4/2024,11:40:00 AM,CUST01663,PROD0052,STR009,Online,3,2979.67,0,8939.01,Cash,8939.01,June,Weekday,Low Revenue,Tuesday,11,Morning
ORD000284,4/27/2025,2:30:00 PM,CUST01730,PROD0249,STR006,Online,1,38507.91,15,32731.72,UPI,38507.91,April,Weekend,Medium Revenue,Sunday,14,Afternoon
ORD000285,8/6/2024,9:04:00 PM,CUST01305,PROD0100,STR002,Online,5,35910.88,10,161598.96,Card,179554.4,August,Weekday,Very High Revenue,Tuesday,21,Evening
ORD000286,8/28/2025,12:54:00 PM,CUST01902,PROD0122,STR012,Online,5,37163.54,20,148654.16,UPI,185817.7,August,Weekday,Very High Revenue,Thursday,12,Afternoon
ORD000287,1/26/2024,3:05:00 PM,CUST01694,PROD0084,STR004,Online,4,19460.67,10,70058.41,Cash,77842.68,January,Weekday,High Revnue,Friday,15,Afternoon
ORD000288,4/23/2024,10:57:00 PM,CUST00714,PROD0243,STR007,Offline,1,1959.27,0,1959.27,UPI,1959.27,April,Weekday,Low Revenue,Tuesday,22,Evening
ORD000289,7/12/2024,8:03:00 AM,CUST01734,PROD0054,STR010,Online,2,17151.23,5,32587.34,Card,34302.46,July,Weekday,Medium Revenue,Friday,8,Morning
ORD000290,11/16/2024,10:38:00 PM,CUST00188,PROD0010,STR012,Online,2,418.2,15,710.94,Cash,836.4,November,Weekend,Very Low Revenue,Saturday,22,Evening
ORD000291,11/2/2025,6:28:00 PM,CUST01525,PROD0090,STR012,Online,5,16166,0,80830,UPI,80830,November,Weekend,High Revnue,Sunday,18,Evening
ORD000292,1/7/2024,7:33:00 PM,CUST00874,PROD0207,STR008,Offline,2,47829.03,0,95658.06,UPI,95658.06,January,Weekend,High Revnue,Sunday,19,Evening
ORD000293,2/20/2025,10:23:00 PM,CUST02252,PROD0036,STR009,Offline,2,38634.63,15,65678.87,UPI,77269.26,February,Weekday,High Revnue,Thursday,22,Evening
ORD000294,2/3/2024,1:15:00 PM,CUST00006,PROD0227,STR006,Offline,2,37159.63,20,59455.41,Card,74319.26,February,Weekend,High Revnue,Saturday,13,Afternoon
ORD000295,11/6/2024,5:57:00 PM,CUST01392,PROD0041,STR003,Online,5,29940.55,20,119762.2,Cash,149702.75,November,Weekday,Very High Revenue,Wednesday,17,Evening
ORD000296,9/29/2024,9:17:00 AM,CUST01547,PROD0091,STR004,Online,2,12072.66,20,19316.26,UPI,24145.32,September,Weekend,Medium Revenue,Sunday,9,Morning
ORD000297,5/30/2024,10:49:00 AM,CUST00385,PROD0139,STR003,Online,4,49672.37,20,158951.58,Card,198689.48,May,Weekday,Very High Revenue,Thursday,10,Morning
ORD000298,12/22/2024,5:58:00 PM,CUST00741,PROD0051,STR001,Online,2,35456.59,0,70913.18,UPI,70913.18,December,Weekend,High Revnue,Sunday,17,Evening
ORD000299,10/20/2024,11:25:00 AM,CUST01555,PROD0162,STR001,Online,2,13543.24,15,23023.51,UPI,27086.48,October,Weekend,Medium Revenue,Sunday,11,Morning
ORD000300,8/27/2024,3:49:00 PM,CUST00377,PROD0113,STR003,Online,5,43672.1,20,174688.4,Card,218360.5,August,Weekday,Very High Revenue,Tuesday,15,Afternoon
