order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method
ORD000248,2024-02-11,11:56:00,CUST02157,PROD0024,STR014,Offline,3,12351.11,20,29642.66,Card
ORD000249,2024-05-27,14:03:00,CUST01184,PROD0069,STR008,Online,3,23053.38,10,62244.13,UPI
ORD000250,2025-05-08,14:09:00,CUST00772,PROD0124,STR006,Online,3,44102.32,15,112460.92,Card
ORD000251,2024-04-14,11:38:00,CUST01961,PROD0182,STR004,Offline,1,33771.43,15,28705.72,Cash
ORD000252,2025-12-30,20:43:00,CUST02234,PROD0076,STR005,Offline,3,609.51,15,1554.25,UPI
ORD000253,2024-12-01,14:38:00,CUST00347,PROD0034,STR003,Online,5,834.46,5,3963.68,Card
ORD000254,2024-03-04,10:59:00,CUST01013,PROD0134,STR007,Online,2,40892.48,0,81784.96,UPI
ORD000255,2024-05-31,20:12:00,CUST01411,PROD0194,STR008,Online,4,39782.14,20,127302.85,UPI
ORD000256,2025-02-08,19:02:00,CUST02395,PROD0051,STR001,Online,1,35456.59,15,30138.1,UPI
ORD000257,2025-11-02,13:34:00,CUST01517,PROD0249,STR005,Online,3,38507.91,20,92418.98,Card
ORD000258,2024-08-23,20:22:00,CUST00837,PROD0204,STR005,Offline,4,23408.11,10,84269.2,Cash
ORD000259,2024-11-15,18:25:00,CUST01787,PROD0143,STR013,Online,4,11937.25,15,40586.65,Card
ORD000260,2025-03-04,17:25:00,CUST02284,PROD0054,STR008,Offline,3,17151.23,0,51453.69,Cash
ORD000261,2025-05-18,22:22:00,CUST01296,PROD0113,STR003,Online,4,43672.1,0,174688.4,UPI
ORD000262,2025-07-23,12:37:00,CUST01731,PROD0114,STR005,Offline,1,43787.46,20,35029.97,Cash
ORD000263,2024-10-12,19:37:00,CUST01001,PROD0098,STR004,Online,4,10160.53,0,40642.12,Card
ORD000264,2024-11-02,17:23:00,CUST01623,PROD0038,STR009,Offline,5,39912.45,0,199562.25,Card
ORD000265,2025-11-04,12:58:00,CUST02098,PROD0158,STR010,Online,3,15723.74,20,37736.98,Cash
ORD000266,2025-11-18,22:31:00,CUST01166,PROD0035,STR015,Online,2,17826.77,20,28522.83,UPI
ORD000267,2024-11-24,12:30:00,CUST00323,PROD0043,STR013,Online,5,33552.86,5,159376.08,Card
ORD000268,2025-12-30,12:01:00,CUST01661,PROD0094,STR012,Offline,1,16448.74,5,15626.3,Cash
ORD000269,2024-06-09,11:28:00,CUST02111,PROD0196,STR003,Offline,2,20139.88,0,40279.76,Cash
ORD000270,2025-10-12,19:58:00,CUST00121,PROD0029,STR008,Offline,3,7689.93,15,19609.32,UPI
ORD000271,2025-11-20,19:00:00,CUST01964,PROD0203,STR006,Offline,5,13292.47,0,66462.35,Cash
ORD000272,2025-02-28,13:40:00,CUST01081,PROD0248,STR009,Online,1,6525.56,15,5546.73,Cash
ORD000273,2025-06-25,09:05:00,CUST01777,PROD0056,STR005,Online,1,22506.06,20,18004.85,Cash
ORD000274,2024-02-25,17:33:00,CUST01801,PROD0099,STR007,Online,4,25956.66,15,88252.64,Cash
ORD000275,2025-10-20,13:46:00,CUST00468,PROD0043,STR012,Online,2,33552.86,0,67105.72,Card
ORD000276,2025-06-16,16:03:00,CUST00590,PROD0057,STR007,Offline,3,134.5,0,403.5,UPI
ORD000277,2025-03-13,18:47:00,CUST00808,PROD0074,STR006,Offline,3,11585.98,0,34757.94,UPI
ORD000278,2025-03-15,08:07:00,CUST00236,PROD0178,STR003,Online,2,7000.19,15,11900.32,Card
ORD000279,2024-05-26,08:21:00,CUST00926,PROD0154,STR008,Online,3,11595.29,20,27828.7,Cash
ORD000280,2025-10-23,21:17:00,CUST00017,PROD0229,STR007,Offline,4,44321.07,20,141827.42,Cash
ORD000281,2025-01-27,21:32:00,CUST00575,PROD0031,STR003,Offline,3,39654.3,5,113014.76,UPI
ORD000282,2025-04-09,09:45:00,CUST01745,PROD0020,STR013,Online,2,36704.55,20,58727.28,UPI
ORD000283,2024-06-04,11:40:00,CUST01663,PROD0052,STR009,Online,3,2979.67,0,8939.01,Cash
ORD000284,2025-04-27,14:30:00,CUST01730,PROD0249,STR006,Online,1,38507.91,15,32731.72,UPI
ORD000285,2024-08-06,21:04:00,CUST01305,PROD0100,STR002,Online,5,35910.88,10,161598.96,Card
ORD000286,2025-08-28,12:54:00,CUST01902,PROD0122,STR012,Online,5,37163.54,20,148654.16,UPI
ORD000287,2024-01-26,15:05:00,CUST01694,PROD0084,STR004,Online,4,19460.67,10,70058.41,Cash
ORD000288,2024-04-23,22:57:00,CUST00714,PROD0243,STR007,Offline,1,1959.27,0,1959.27,UPI
ORD000289,2024-07-12,08:03:00,CUST01734,PROD0054,STR010,Online,2,17151.23,5,32587.34,Card
ORD000290,2024-11-16,22:38:00,CUST00188,PROD0010,STR012,Online,2,418.2,15,710.94,Cash
ORD000291,2025-11-02,18:28:00,CUST01525,PROD0090,STR012,Online,5,16166.0,0,80830.0,UPI
ORD000292,2024-01-07,19:33:00,CUST00874,PROD0207,STR008,Offline,2,47829.03,0,95658.06,UPI
ORD000293,2025-02-20,22:23:00,CUST02252,PROD0036,STR009,Offline,2,38634.63,15,65678.87,UPI
ORD000294,2024-02-03,13:15:00,CUST00006,PROD0227,STR006,Offline,2,37159.63,20,59455.41,Card
ORD000295,2024-11-06,17:57:00,CUST01392,PROD0041,STR003,Online,5,29940.55,20,119762.2,Cash
ORD000296,2024-09-29,09:17:00,CUST01547,PROD0091,STR004,Online,2,12072.66,20,19316.26,UPI
ORD000297,2024-05-30,10:49:00,CUST00385,PROD0139,STR003,Online,4,49672.37,20,158951.58,Card
ORD000298,2024-12-22,17:58:00,CUST00741,PROD0051,STR001,Online,2,35456.59,0,70913.18,UPI
ORD000299,2024-10-20,11:25:00,CUST01555,PROD0162,STR001,Online,2,13543.24,15,23023.51,UPI
ORD000300,2024-08-27,15:49:00,CUST00377,PROD0113,STR003,Online,5,43672.1,20,174688.4,Card
ORD000301,2025-04-12,20:36:00,CUST02149,PROD0196,STR001,Online,3,20139.88,0,60419.64,UPI
ORD000302,2024-08-11,13:58:00,CUST02144,PROD0121,STR010,Offline,1,33636.41,10,30272.77,Cash
ORD000303,2025-12-19,14:21:00,CUST00627,PROD0128,STR013,Online,5,30960.83,10,139323.74,Card
ORD000304,2024-08-16,15:17:00,CUST01468,PROD0055,STR010,Online,4,30999.85,5,117799.43,UPI
ORD000305,2025-12-26,10:23:00,CUST02122,PROD0187,STR008,Online,3,40128.2,10,108346.14,Cash
ORD000306,2024-05-27,12:37:00,CUST00789,PROD0040,STR002,Offline,5,2258.07,10,10161.32,Card
ORD000307,2025-12-08,21:17:00,CUST01261,PROD0087,STR008,Online,4,2951.44,10,10625.18,Card
ORD000308,2024-02-27,12:11:00,CUST02330,PROD0215,STR002,Offline,3,40164.01,15,102418.23,UPI
ORD000309,2024-01-07,22:53:00,CUST01540,PROD0154,STR015,Online,5,11595.29,0,57976.45,Cash
ORD000310,2024-03-30,20:04:00,CUST00806,PROD0078,STR006,Online,3,37367.67,5,106497.86,UPI
ORD000311,2025-07-09,17:27:00,CUST02154,PROD0140,STR011,Offline,5,48712.12,5,231382.57,Cash
ORD000312,2024-08-01,12:20:00,CUST01411,PROD0237,STR006,Offline,1,44306.56,20,35445.25,Card
ORD000313,2024-09-09,08:34:00,CUST01640,PROD0225,STR001,Online,2,30865.85,0,61731.7,Cash
ORD000314,2025-06-08,09:38:00,CUST01583,PROD0198,STR006,Online,3,10191.16,10,27516.13,Card
ORD000315,2024-01-28,21:28:00,CUST01423,PROD0149,STR011,Offline,3,24014.23,5,68440.56,Card
ORD000316,2025-02-06,12:01:00,CUST00514,PROD0006,STR015,Online,4,6848.25,15,23284.05,UPI
ORD000317,2024-11-16,12:37:00,CUST00826,PROD0167,STR009,Online,2,48581.69,5,92305.21,Cash
ORD000318,2024-05-27,22:56:00,CUST00970,PROD0154,STR002,Online,3,11595.29,10,31307.28,Card
ORD000319,2025-11-21,15:33:00,CUST01654,PROD0060,STR012,Offline,5,20559.0,15,87375.75,UPI
ORD000320,2024-10-28,13:43:00,CUST01814,PROD0125,STR007,Online,2,35036.92,10,63066.46,Cash
ORD000321,2024-09-23,22:18:00,CUST00133,PROD0051,STR007,Online,2,35456.59,5,67367.52,Cash
ORD000322,2025-06-27,21:48:00,CUST00449,PROD0197,STR003,Offline,5,12069.81,10,54314.14,Card
ORD000323,2025-10-26,18:19:00,CUST01989,PROD0226,STR011,Offline,1,17593.1,20,14074.48,UPI
ORD000324,2024-07-27,12:45:00,CUST01740,PROD0213,STR004,Online,1,4694.67,5,4459.94,Cash
ORD000325,2024-04-26,09:21:00,CUST00841,PROD0134,STR002,Online,1,40892.48,10,36803.23,Card
ORD000326,2025-12-13,10:06:00,CUST01369,PROD0186,STR013,Online,4,29677.52,5,112774.58,UPI
ORD000327,2024-11-28,12:45:00,CUST00086,PROD0060,STR012,Online,3,20559.0,10,55509.3,Cash
ORD000328,2025-02-01,11:36:00,CUST02312,PROD0057,STR008,Offline,3,134.5,5,383.32,Cash
ORD000329,2024-12-12,14:20:00,CUST00052,PROD0039,STR015,Offline,2,109.23,0,218.46,Card
ORD000330,2025-10-14,22:13:00,CUST02467,PROD0222,STR007,Offline,1,44745.71,10,40271.14,Cash
ORD000331,2024-11-29,22:56:00,CUST00051,PROD0077,STR015,Online,3,19806.15,10,53476.6,Card
ORD000332,2025-08-23,21:23:00,CUST00999,PROD0142,STR011,Online,3,9998.04,15,25495.0,Card
ORD000333,2025-01-21,16:00:00,CUST01754,PROD0092,STR007,Offline,3,4138.43,10,11173.76,Cash
ORD000334,2024-03-14,20:00:00,CUST01473,PROD0043,STR003,Online,1,33552.86,10,30197.57,Card
ORD000335,2025-01-09,17:35:00,CUST00352,PROD0183,STR010,Offline,4,39646.81,10,142728.52,UPI
ORD000336,2025-10-26,22:01:00,CUST01442,PROD0158,STR008,Online,1,15723.74,15,13365.18,Card
ORD000337,2025-01-28,10:35:00,CUST02450,PROD0009,STR006,Online,4,6280.07,20,20096.22,UPI
ORD000338,2024-11-12,14:01:00,CUST00163,PROD0171,STR012,Offline,5,40486.83,0,202434.15,UPI
ORD000339,2024-01-24,11:30:00,CUST02207,PROD0178,STR015,Offline,5,7000.19,15,29750.81,Card
ORD000340,2025-07-03,13:39:00,CUST01881,PROD0216,STR010,Offline,4,41204.93,10,148337.75,UPI
ORD000341,2024-11-12,08:34:00,CUST01360,PROD0211,STR012,Online,4,49097.87,15,166932.76,Cash
ORD000342,2024-10-12,15:13:00,CUST02364,PROD0196,STR006,Online,4,20139.88,5,76531.54,UPI
ORD000343,2024-11-02,15:53:00,CUST02288,PROD0018,STR009,Online,1,47788.27,0,47788.27,Card
ORD000344,2024-11-24,15:10:00,CUST01400,PROD0105,STR015,Offline,2,38246.01,0,76492.02,Card
ORD000345,2024-10-17,21:02:00,CUST01891,PROD0142,STR014,Online,4,9998.04,20,31993.73,Card
ORD000346,2024-09-23,22:30:00,CUST00021,PROD0040,STR002,Online,2,2258.07,5,4290.33,Cash
ORD000347,2024-12-13,13:05:00,CUST00927,PROD0196,STR013,Online,2,20139.88,10,36251.78,Card
ORD000348,2024-02-12,16:14:00,CUST00618,PROD0028,STR003,Offline,3,36502.66,15,93081.78,Cash
ORD000349,2024-07-25,14:48:00,CUST02055,PROD0030,STR013,Online,5,3465.89,10,15596.5,UPI
ORD000350,2024-12-03,20:05:00,CUST02409,PROD0203,STR014,Offline,4,13292.47,0,53169.88,Card
ORD000351,2025-11-09,10:43:00,CUST01628,PROD0151,STR010,Online,2,41346.88,15,70289.7,UPI
ORD000352,2024-11-29,11:20:00,CUST00780,PROD0117,STR002,Online,5,23611.99,0,118059.95,Card
ORD000353,2025-02-20,15:59:00,CUST02356,PROD0088,STR008,Online,4,26855.84,0,107423.36,Cash
ORD000354,2025-11-13,16:12:00,CUST00858,PROD0121,STR008,Online,4,33636.41,15,114363.79,UPI
ORD000355,2025-10-04,21:21:00,CUST00944,PROD0227,STR008,Online,3,37159.63,20,89183.11,Card
ORD000356,2025-07-13,13:00:00,CUST01266,PROD0052,STR014,Offline,4,2979.67,10,10726.81,UPI
ORD000357,2025-04-19,14:50:00,CUST00396,PROD0150,STR003,Offline,2,19730.03,5,37487.06,UPI
ORD000358,2025-03-29,22:44:00,CUST02339,PROD0196,STR011,Offline,4,20139.88,20,64447.62,Cash
ORD000359,2024-06-23,09:49:00,CUST01537,PROD0245,STR009,Online,2,30217.68,10,54391.82,Cash
ORD000360,2024-05-03,16:13:00,CUST02305,PROD0174,STR003,Online,2,12897.98,15,21926.57,Card
ORD000361,2024-02-21,17:59:00,CUST01394,PROD0154,STR009,Offline,3,11595.29,0,34785.87,Cash
ORD000362,2024-03-26,21:17:00,CUST00753,PROD0129,STR015,Online,2,38473.55,15,65405.04,Card
ORD000363,2025-04-15,13:34:00,CUST00513,PROD0074,STR015,Online,3,11585.98,0,34757.94,Card
ORD000364,2025-04-09,17:24:00,CUST02390,PROD0085,STR008,Online,1,19215.74,5,18254.95,UPI
ORD000365,2024-02-04,10:36:00,CUST00593,PROD0170,STR009,Offline,1,22726.54,0,22726.54,Cash
ORD000366,2025-10-19,14:21:00,CUST00814,PROD0101,STR010,Online,3,35038.27,15,89347.59,Cash
ORD000367,2024-12-05,20:41:00,CUST01480,PROD0057,STR014,Offline,3,134.5,10,363.15,Cash
ORD000368,2025-02-04,13:46:00,CUST00085,PROD0011,STR012,Offline,2,21610.31,15,36737.53,Cash
ORD000369,2024-03-08,13:43:00,CUST01284,PROD0037,STR007,Offline,2,4288.46,10,7719.23,Cash
ORD000370,2025-10-28,14:43:00,CUST01481,PROD0065,STR010,Online,5,27194.84,5,129175.49,UPI
ORD000371,2024-03-14,11:24:00,CUST01297,PROD0140,STR002,Online,1,48712.12,5,46276.51,Card
ORD000372,2024-07-12,09:45:00,CUST00468,PROD0242,STR015,Offline,1,43043.9,10,38739.51,Card
ORD000373,2024-12-15,14:22:00,CUST00068,PROD0176,STR011,Online,3,5123.33,20,12295.99,UPI
ORD000374,2024-12-30,13:14:00,CUST00476,PROD0137,STR007,Online,3,32106.32,0,96318.96,Cash
ORD000375,2025-01-31,16:06:00,CUST02139,PROD0032,STR009,Offline,2,23908.89,5,45426.89,UPI
ORD000376,2025-12-02,09:35:00,CUST02345,PROD0236,STR004,Online,1,39562.5,15,33628.12,Card
ORD000377,2024-02-02,08:10:00,CUST02127,PROD0214,STR015,Online,1,37075.72,10,33368.15,Card
ORD000378,2025-06-10,13:18:00,CUST01108,PROD0219,STR012,Offline,4,2659.94,15,9043.8,Card
ORD000379,2024-11-29,12:19:00,CUST00574,PROD0050,STR005,Online,5,19545.3,10,87953.85,Cash
ORD000380,2025-10-06,09:23:00,CUST00313,PROD0199,STR001,Online,4,35035.67,20,112114.14,UPI
ORD000381,2025-06-02,16:26:00,CUST02220,PROD0038,STR004,Online,1,39912.45,20,31929.96,UPI
ORD000382,2025-10-07,20:31:00,CUST00948,PROD0085,STR013,Online,1,19215.74,0,19215.74,Cash
ORD000383,2025-10-30,16:35:00,CUST00249,PROD0172,STR005,Offline,2,47567.16,0,95134.32,UPI
ORD000384,2025-09-14,17:25:00,CUST01645,PROD0103,STR011,Online,3,41382.73,0,124148.19,Card
ORD000385,2024-05-01,08:35:00,CUST01302,PROD0045,STR013,Offline,3,16274.38,0,48823.14,UPI
ORD000386,2025-02-03,15:52:00,CUST01953,PROD0114,STR003,Offline,3,43787.46,10,118226.14,Card
ORD000387,2025-09-07,18:33:00,CUST01984,PROD0111,STR007,Offline,3,39850.92,0,119552.76,Card
ORD000388,2025-09-08,18:32:00,CUST02209,PROD0183,STR007,Online,3,39646.81,0,118940.43,Card
ORD000389,2025-11-28,17:22:00,CUST01760,PROD0134,STR006,Offline,4,40892.48,5,155391.42,UPI
ORD000390,2024-11-23,09:11:00,CUST02368,PROD0066,STR009,Offline,5,43971.33,5,208863.82,Cash
ORD000391,2024-01-09,19:13:00,CUST00839,PROD0149,STR003,Online,5,24014.23,0,120071.15,Cash
ORD000392,2025-07-27,10:05:00,CUST01158,PROD0058,STR001,Offline,5,28340.08,20,113360.32,Cash
ORD000393,2024-09-11,09:18:00,CUST02102,PROD0052,STR015,Online,1,2979.67,0,2979.67,Card
ORD000394,2025-05-23,08:02:00,CUST01331,PROD0200,STR011,Offline,2,12014.09,10,21625.36,Card
ORD000395,2024-02-15,16:26:00,CUST01134,PROD0220,STR014,Online,2,24626.68,5,46790.69,UPI
ORD000396,2024-10-26,09:36:00,CUST01340,PROD0041,STR012,Online,2,29940.55,10,53892.99,Cash
ORD000397,2025-05-02,22:07:00,CUST01669,PROD0184,STR015,Online,2,41156.24,10,74081.23,Card
ORD000398,2024-04-25,11:48:00,CUST00581,PROD0152,STR006,Online,5,31804.67,0,159023.35,Cash
ORD000399,2024-10-09,16:28:00,CUST01040,PROD0131,STR013,Online,4,11772.1,5,44733.98,Card
ORD000400,2024-05-12,12:39:00,CUST00398,PROD0004,STR008,Online,4,45361.17,20,145155.74,UPI
ORD000401,2025-11-12,08:27:00,CUST01396,PROD0117,STR002,Online,2,23611.99,15,40140.38,Cash
ORD000402,2025-09-08,20:19:00,CUST00815,PROD0038,STR013,Offline,4,39912.45,20,127719.84,UPI
ORD000403,2025-05-07,18:39:00,CUST02415,PROD0093,STR011,Online,3,32939.74,20,79055.38,UPI
ORD000404,2025-01-18,09:56:00,CUST00731,PROD0185,STR007,Online,2,9417.58,15,16009.89,Cash
ORD000405,2025-12-21,16:49:00,CUST00903,PROD0119,STR002,Offline,2,21798.57,20,34877.71,UPI
ORD000406,2024-08-24,12:08:00,CUST02368,PROD0036,STR006,Online,2,38634.63,0,77269.26,Card
ORD000407,2025-07-07,19:24:00,CUST00083,PROD0241,STR013,Online,4,25795.93,20,82546.98,Cash
ORD000408,2024-03-20,13:57:00,CUST02251,PROD0215,STR013,Offline,5,40164.01,10,180738.04,Cash
ORD000409,2025-04-21,11:23:00,CUST01642,PROD0089,STR001,Offline,5,41705.98,15,177250.42,Cash
ORD000410,2024-06-27,08:42:00,CUST00282,PROD0225,STR008,Online,5,30865.85,0,154329.25,Cash
ORD000411,2024-01-09,15:07:00,CUST01742,PROD0014,STR003,Offline,3,19691.02,20,47258.45,UPI
ORD000412,2025-11-20,20:16:00,CUST00641,PROD0249,STR012,Online,3,38507.91,0,115523.73,Card
ORD000413,2024-09-12,18:59:00,CUST00147,PROD0153,STR007,Offline,5,25869.99,15,109947.46,Card
ORD000414,2025-12-27,14:03:00,CUST00089,PROD0069,STR011,Online,5,23053.38,0,115266.9,Cash
ORD000415,2025-06-14,21:26:00,CUST00887,PROD0148,STR009,Online,4,41944.62,15,142611.71,UPI
ORD000416,2025-06-05,12:27:00,CUST01434,PROD0110,STR010,Offline,1,28843.59,20,23074.87,UPI
ORD000417,2025-06-08,13:43:00,CUST01516,PROD0061,STR002,Offline,5,12435.0,20,49740.0,Cash
ORD000418,2025-12-28,19:50:00,CUST01932,PROD0101,STR014,Online,4,35038.27,15,119130.12,Card
ORD000419,2024-07-24,11:30:00,CUST00019,PROD0034,STR012,Offline,5,834.46,10,3755.07,Card
ORD000420,2025-12-26,13:48:00,CUST00024,PROD0086,STR015,Offline,3,15143.34,5,43158.52,Cash
ORD000421,2024-10-11,09:14:00,CUST02230,PROD0186,STR009,Offline,5,29677.52,10,133548.84,Card
ORD000422,2024-03-27,11:20:00,CUST00042,PROD0083,STR009,Offline,2,25508.85,5,48466.81,Card
ORD000423,2025-11-26,08:33:00,CUST01320,PROD0131,STR004,Offline,3,11772.1,20,28253.04,Cash
ORD000424,2024-03-30,12:39:00,CUST00015,PROD0041,STR006,Online,2,29940.55,20,47904.88,Card
ORD000425,2024-12-20,17:09:00,CUST02042,PROD0159,STR001,Offline,4,27718.93,0,110875.72,Cash
ORD000426,2025-10-17,22:10:00,CUST00310,PROD0140,STR002,Online,1,48712.12,5,46276.51,UPI
ORD000427,2024-09-10,09:15:00,CUST02062,PROD0150,STR004,Offline,5,19730.03,15,83852.63,Card
ORD000428,2025-07-20,12:22:00,CUST00100,PROD0243,STR009,Offline,5,1959.27,20,7837.08,Cash
ORD000429,2025-05-10,22:51:00,CUST00734,PROD0170,STR006,Offline,3,22726.54,10,61361.66,UPI
ORD000430,2025-06-24,17:26:00,CUST00993,PROD0196,STR010,Online,5,20139.88,0,100699.4,Cash
ORD000431,2024-05-18,14:35:00,CUST01196,PROD0215,STR001,Offline,5,40164.01,10,180738.04,Cash
ORD000432,2025-07-05,09:10:00,CUST01016,PROD0022,STR010,Offline,2,43001.98,10,77403.56,UPI
ORD000433,2025-10-19,08:46:00,CUST02316,PROD0131,STR014,Online,5,11772.1,0,58860.5,UPI
ORD000434,2024-05-09,11:52:00,CUST00726,PROD0101,STR013,Online,1,35038.27,5,33286.36,UPI
ORD000435,2025-12-13,17:37:00,CUST02082,PROD0157,STR011,Offline,3,23009.82,0,69029.46,Card
ORD000436,2025-12-09,08:51:00,CUST02271,PROD0083,STR008,Online,5,25508.85,0,127544.25,UPI
ORD000437,2024-10-10,16:37:00,CUST00787,PROD0082,STR013,Offline,2,7795.46,10,14031.83,UPI
ORD000438,2025-12-11,21:38:00,CUST02484,PROD0176,STR002,Online,2,5123.33,10,9221.99,Card
ORD000439,2025-12-03,08:18:00,CUST01068,PROD0242,STR001,Offline,1,43043.9,20,34435.12,Card
ORD000440,2024-04-16,12:01:00,CUST00272,PROD0087,STR002,Offline,5,2951.44,0,14757.2,Card
ORD000441,2025-08-11,14:37:00,CUST01559,PROD0122,STR012,Online,5,37163.54,15,157945.05,Card
ORD000442,2025-12-14,17:21:00,CUST01848,PROD0052,STR005,Online,4,2979.67,10,10726.81,UPI
ORD000443,2025-10-12,19:49:00,CUST01946,PROD0074,STR003,Offline,2,11585.98,0,23171.96,UPI
ORD000444,2024-05-01,18:31:00,CUST02151,PROD0158,STR014,Online,5,15723.74,15,66825.89,UPI
ORD000445,2024-11-19,14:13:00,CUST02115,PROD0053,STR015,Offline,1,40331.67,20,32265.34,UPI
ORD000446,2025-02-28,13:05:00,CUST00815,PROD0004,STR004,Online,1,45361.17,20,36288.94,UPI
ORD000447,2024-11-02,18:16:00,CUST01146,PROD0189,STR008,Offline,1,38925.9,10,35033.31,Cash
ORD000448,2024-11-09,15:40:00,CUST00549,PROD0059,STR015,Offline,1,40029.62,15,34025.18,UPI
ORD000449,2024-03-29,22:35:00,CUST01458,PROD0019,STR014,Online,3,7844.21,5,22356.0,UPI
ORD000450,2024-01-07,16:04:00,CUST01268,PROD0076,STR009,Offline,2,609.51,10,1097.12,UPI
ORD000451,2024-10-04,17:30:00,CUST00788,PROD0231,STR006,Offline,2,4280.91,20,6849.46,Cash
ORD000452,2024-11-26,18:23:00,CUST00395,PROD0240,STR006,Offline,3,5959.05,10,16089.44,Card
ORD000453,2025-03-13,15:31:00,CUST02041,PROD0027,STR010,Online,3,9793.3,15,24972.91,UPI
ORD000454,2025-12-11,21:42:00,CUST00631,PROD0219,STR010,Online,2,2659.94,0,5319.88,UPI
ORD000455,2024-03-23,20:38:00,CUST02251,PROD0100,STR008,Offline,2,35910.88,5,68230.67,UPI
ORD000456,2024-10-22,11:56:00,CUST02264,PROD0158,STR008,Online,1,15723.74,10,14151.37,Card
ORD000457,2025-11-02,12:22:00,CUST00862,PROD0075,STR010,Offline,5,39135.3,15,166325.02,Cash
ORD000458,2025-10-13,15:41:00,CUST01034,PROD0029,STR002,Online,2,7689.93,10,13841.87,UPI
ORD000459,2024-04-12,21:52:00,CUST01669,PROD0031,STR010,Online,3,39654.3,0,118962.9,UPI
ORD000460,2025-06-10,11:35:00,CUST00057,PROD0122,STR002,Online,5,37163.54,10,167235.93,Card
ORD000461,2024-03-23,12:18:00,CUST01786,PROD0126,STR004,Offline,4,4245.04,5,16131.15,Card
ORD000462,2025-12-07,10:41:00,CUST00689,PROD0234,STR013,Offline,5,6087.94,5,28917.71,Card
ORD000463,2024-08-25,14:59:00,CUST01267,PROD0115,STR005,Online,5,11040.68,5,52443.23,Cash
ORD000464,2025-04-07,14:11:00,CUST02015,PROD0095,STR010,Online,3,29540.25,20,70896.6,UPI
ORD000465,2024-12-18,14:08:00,CUST01926,PROD0136,STR013,Offline,2,2757.45,10,4963.41,Card
ORD000466,2025-01-11,12:50:00,CUST01260,PROD0090,STR006,Online,5,16166.0,15,68705.5,Card
ORD000467,2024-07-14,15:35:00,CUST01957,PROD0070,STR013,Offline,5,15345.24,10,69053.58,Card
ORD000468,2024-10-28,17:05:00,CUST01584,PROD0116,STR009,Online,4,36515.39,20,116849.25,Cash
ORD000469,2024-09-15,09:42:00,CUST02493,PROD0207,STR009,Online,5,47829.03,0,239145.15,Cash
ORD000470,2025-04-16,20:45:00,CUST02091,PROD0177,STR004,Offline,1,11854.41,15,10076.25,Cash
ORD000471,2024-11-26,20:12:00,CUST01602,PROD0030,STR010,Offline,3,3465.89,0,10397.67,Card
ORD000472,2025-03-25,20:15:00,CUST00446,PROD0220,STR005,Offline,3,24626.68,0,73880.04,UPI
ORD000473,2025-02-02,08:02:00,CUST00037,PROD0235,STR008,Online,1,47755.58,10,42980.02,UPI
ORD000474,2025-06-01,10:30:00,CUST01117,PROD0060,STR009,Online,1,20559.0,0,20559.0,Cash
ORD000475,2025-12-20,08:43:00,CUST00927,PROD0015,STR011,Online,1,24919.94,20,19935.95,UPI
ORD000476,2025-01-31,16:26:00,CUST01113,PROD0232,STR004,Offline,5,19148.56,10,86168.52,UPI
ORD000477,2025-02-12,08:37:00,CUST00881,PROD0103,STR012,Offline,2,41382.73,10,74488.91,Cash
ORD000478,2025-04-14,09:38:00,CUST00173,PROD0055,STR008,Online,4,30999.85,0,123999.4,Cash
ORD000479,2025-02-13,08:08:00,CUST02203,PROD0211,STR003,Online,5,49097.87,15,208665.95,UPI
ORD000480,2024-11-21,08:51:00,CUST02297,PROD0022,STR013,Online,5,43001.98,15,182758.42,Cash
ORD000481,2024-08-13,16:36:00,CUST00536,PROD0043,STR015,Offline,5,33552.86,0,167764.3,Cash
ORD000482,2025-02-02,22:22:00,CUST00590,PROD0195,STR009,Online,4,8130.91,15,27645.09,Card
ORD000483,2024-08-13,19:36:00,CUST02442,PROD0191,STR007,Offline,4,22508.87,10,81031.93,Cash
ORD000484,2025-05-26,15:44:00,CUST01117,PROD0212,STR006,Offline,3,34337.79,5,97862.7,Card
ORD000485,2025-11-09,12:21:00,CUST01521,PROD0122,STR004,Offline,2,37163.54,10,66894.37,Cash
ORD000486,2025-10-01,10:33:00,CUST02216,PROD0077,STR009,Online,2,19806.15,20,31689.84,Cash
ORD000487,2025-09-19,18:44:00,CUST02020,PROD0239,STR002,Online,1,44390.58,20,35512.46,UPI
ORD000488,2024-07-14,20:38:00,CUST01439,PROD0215,STR015,Online,3,40164.01,5,114467.43,Card
ORD000489,2024-01-31,14:21:00,CUST01452,PROD0065,STR009,Offline,5,27194.84,20,108779.36,Card
ORD000490,2024-07-05,09:21:00,CUST00347,PROD0011,STR007,Offline,5,21610.31,5,102648.97,UPI
ORD000491,2025-03-05,12:14:00,CUST01088,PROD0023,STR005,Offline,3,22778.66,0,68335.98,UPI
ORD000492,2024-04-24,19:26:00,CUST01599,PROD0011,STR003,Offline,2,21610.31,20,34576.5,Card
ORD000493,2024-04-01,20:00:00,CUST00639,PROD0164,STR013,Offline,3,30617.99,10,82668.57,Cash
ORD000494,2025-12-30,14:15:00,CUST00151,PROD0093,STR009,Offline,2,32939.74,5,62585.51,Card
ORD000495,2024-10-26,22:16:00,CUST02055,PROD0160,STR009,Offline,2,9116.44,5,17321.24,Card
