inventory_id,product_id,store_id,stock_received,stock_sold,current_stock,reorder_level,inventory_date
INV00435,PROD0073,STR007,20,123,132,43.0,2025-09-15
INV00436,PROD0162,STR015,52,174,196,38.0,2024-02-20
INV00437,PROD0250,STR004,379,8,244,74.0,2024-08-24
INV00438,PROD0015,STR012,214,100,301,11.0,2025-02-24
INV00439,PROD0230,STR005,187,259,168,52.0,2024-07-05
INV00440,PROD0005,STR009,401,200,93,66.0,2025-11-26
INV00441,PROD0215,STR005,63,187,384,73.0,2025-03-06
INV00442,PROD0152,STR001,90,69,314,10.0,2025-11-10
INV00443,PROD0055,STR012,451,21,119,17.0,2025-10-18
INV00444,PROD0239,STR001,21,282,65,45.0,2024-04-06
INV00445,PROD0026,STR014,168,256,119,48.0,2024-03-24
INV00446,PROD0044,STR014,291,99,76,63.0,2025-11-26
INV00447,PROD0143,STR013,483,73,293,11.0,2025-05-13
INV00448,PROD0006,STR010,276,54,108,64.0,2024-12-03
INV00449,PROD0086,STR003,424,50,249,69.0,2025-06-28
INV00450,PROD0075,STR002,277,260,40,58.0,2025-11-20
INV00451,PROD0063,STR011,236,230,151,17.0,2024-01-27
INV00452,PROD0027,STR015,280,131,399,40.0,2025-11-11
INV00453,PROD0033,STR002,31,151,241,64.0,2024-08-14
INV00454,PROD0067,STR002,481,137,295,59.0,2024-05-27
INV00455,PROD0128,STR013,83,45,190,26.0,2025-08-30
INV00456,PROD0084,STR001,238,7,4,48.0,2024-08-02
INV00457,PROD0151,STR004,323,139,259,47.0,2024-05-24
INV00458,PROD0062,STR006,153,130,156,11.0,2024-08-19
INV00459,PROD0099,STR012,82,176,5,37.0,2024-11-24
INV00460,PROD0187,STR002,410,82,236,41.0,2025-04-27
INV00461,PROD0220,STR007,43,293,81,17.0,2024-10-26
INV00462,PROD0241,STR010,371,253,119,66.0,2024-02-14
INV00463,PROD0006,STR014,170,272,399,62.0,2024-08-06
INV00464,PROD0148,STR005,247,127,83,14.0,2025-04-04
INV00465,PROD0101,STR005,280,149,320,39.0,2024-04-04
INV00466,PROD0195,STR002,311,40,104,74.0,2025-11-04
INV00467,PROD0033,STR001,292,124,213,21.0,2024-05-01
INV00468,PROD0171,STR013,201,196,280,33.0,2025-09-28
INV00469,PROD0017,STR003,323,142,342,50.0,2025-01-12
INV00470,PROD0125,STR005,349,71,24,66.0,2024-12-26
INV00471,PROD0006,STR006,328,225,102,59.0,2025-03-09
INV00472,PROD0050,STR013,382,166,177,40.0,2025-02-19
INV00473,PROD0230,STR011,310,132,371,66.0,2024-08-18
INV00474,PROD0117,STR004,392,190,265,61.0,2024-08-29
INV00475,PROD0147,STR002,340,124,317,33.0,2024-12-04
INV00476,PROD0010,STR009,382,216,143,46.0,2025-03-03
INV00477,PROD0185,STR004,41,213,141,68.0,2025-11-02
INV00478,PROD0168,STR013,237,44,171,24.0,2024-06-07
INV00479,PROD0118,STR014,378,159,320,54.0,2024-11-26
INV00480,PROD0100,STR011,203,40,312,48.0,2024-07-10
INV00481,PROD0178,STR013,39,203,122,35.0,2024-05-24
INV00482,PROD0039,STR007,404,229,213,42.0,2024-08-19
INV00483,PROD0081,STR003,189,213,32,79.0,2024-07-02
INV00484,PROD0176,STR002,339,277,366,15.0,2025-01-30
INV00485,PROD0088,STR015,390,75,334,27.0,2024-11-01
INV00486,PROD0008,STR006,100,185,367,42.0,2024-02-28
INV00487,PROD0062,STR001,52,259,8,28.0,2025-01-11
INV00488,PROD0131,STR007,494,198,188,68.0,2024-09-01
INV00489,PROD0041,STR014,336,226,71,13.0,2025-08-11
INV00490,PROD0050,STR006,211,19,25,59.0,2024-01-13
INV00491,PROD0131,STR004,440,259,166,31.0,2024-08-20
INV00492,PROD0044,STR008,84,155,76,25.0,2025-03-03
INV00493,PROD0135,STR012,120,42,251,31.0,2024-09-01
INV00494,PROD0167,STR004,308,80,331,26.0,2024-02-06
INV00495,PROD0172,STR010,459,47,395,56.0,2025-05-29
INV00496,PROD0113,STR010,247,81,1,13.0,2025-11-13
INV00497,PROD0207,STR008,393,84,125,65.0,2025-02-25
INV00498,PROD0061,STR011,204,15,32,53.0,2024-08-23
INV00499,PROD0158,STR011,143,71,0,30.0,2025-04-27
INV00500,PROD0059,STR014,333,122,334,47.0,2025-06-09
INV00501,PROD0104,STR002,213,154,314,12.0,2025-06-15
INV00502,PROD0217,STR004,126,261,77,32.0,2024-10-17
INV00503,PROD0127,STR014,372,141,141,25.0,2025-03-21
INV00504,PROD0017,STR003,310,129,344,44.0,2025-09-12
INV00505,PROD0226,STR003,203,81,21,70.0,2025-12-01
INV00506,PROD0065,STR006,349,33,80,36.0,2025-11-20
INV00507,PROD0091,STR004,304,36,212,52.0,2025-07-25
INV00508,PROD0017,STR010,335,192,26,30.0,2025-08-08
INV00509,PROD0098,STR005,426,262,185,33.0,2025-11-27
INV00510,PROD0058,STR001,202,82,111,72.0,2024-06-30
INV00511,PROD0120,STR010,370,166,118,20.0,2024-06-16
INV00512,PROD0051,STR002,258,218,290,37.0,2025-06-02
INV00513,PROD0137,STR013,304,103,295,19.0,2024-09-08
INV00514,PROD0216,STR013,228,90,244,27.0,2024-09-18
INV00515,PROD0022,STR012,108,271,383,52.0,2024-09-15
INV00516,PROD0091,STR007,431,246,229,78.0,2024-10-06
INV00517,PROD0162,STR007,170,56,270,36.0,2024-02-10
INV00518,PROD0016,STR013,305,210,5,36.0,2024-09-22
INV00519,PROD0134,STR010,286,268,191,55.0,2024-09-22
INV00520,PROD0032,STR011,95,73,48,34.0,2024-07-23
INV00521,PROD0032,STR010,252,264,295,71.0,2025-07-25
INV00522,PROD0213,STR002,363,116,264,59.0,2025-11-11
INV00523,PROD0072,STR003,76,81,308,40.0,2024-03-23
INV00524,PROD0135,STR013,363,108,281,22.0,2025-08-13
INV00525,PROD0061,STR008,367,254,344,10.0,2025-06-15
INV00526,PROD0115,STR009,95,125,275,60.0,2025-03-05
INV00527,PROD0045,STR013,389,95,151,28.0,2025-09-16
INV00528,PROD0117,STR009,479,44,89,78.0,2025-03-10
INV00529,PROD0131,STR008,467,108,305,11.0,2024-05-10
INV00530,PROD0218,STR004,143,155,304,52.0,2025-04-04
INV00531,PROD0140,STR011,374,216,6,24.0,2025-10-02
INV00532,PROD0092,STR013,353,20,344,61.0,2024-01-03
INV00533,PROD0032,STR005,376,201,6,69.0,2025-02-03
INV00534,PROD0085,STR002,473,49,247,16.0,2024-04-10
INV00535,PROD0130,STR004,38,74,305,67.0,2025-03-30
INV00536,PROD0188,STR008,298,199,71,34.0,2025-10-09
INV00537,PROD0086,STR015,397,238,220,24.0,2024-08-22
INV00538,PROD0047,STR004,109,83,269,73.0,2025-02-19
INV00539,PROD0012,STR008,398,75,216,24.0,2025-07-13
INV00540,PROD0030,STR013,454,111,93,41.0,2025-05-02
INV00541,PROD0072,STR012,311,168,344,11.0,2024-10-01
INV00542,PROD0024,STR015,363,244,124,35.0,2025-08-15
INV00543,PROD0129,STR015,143,178,114,10.0,2025-11-10
INV00544,PROD0012,STR008,382,32,56,68.0,2025-04-24
INV00545,PROD0049,STR010,83,290,0,65.0,2024-08-11
INV00546,PROD0250,STR004,86,19,52,65.0,2024-01-13
INV00547,PROD0078,STR009,354,60,269,68.0,2025-11-27
INV00548,PROD0188,STR008,436,225,267,46.0,2025-05-15
INV00549,PROD0003,STR005,474,24,397,21.0,2024-02-12
INV00550,PROD0017,STR014,249,201,352,59.0,2024-04-15
INV00551,PROD0101,STR002,242,226,80,77.0,2024-02-11
INV00552,PROD0110,STR009,193,239,352,65.0,2025-04-23
INV00553,PROD0237,STR013,57,6,44,65.0,2024-09-19
INV00554,PROD0143,STR001,424,91,251,75.0,2024-11-27
INV00555,PROD0161,STR004,148,106,128,51.0,2024-07-15
INV00556,PROD0165,STR008,345,78,25,66.0,2024-04-03
INV00557,PROD0203,STR013,445,86,135,68.0,2024-08-03
INV00558,PROD0190,STR001,431,202,281,17.0,2024-11-23
INV00559,PROD0120,STR005,236,164,67,59.0,2025-05-04
INV00560,PROD0168,STR006,221,86,235,67.0,2025-01-17
INV00561,PROD0037,STR004,188,32,312,54.0,2025-01-29
INV00562,PROD0154,STR001,200,125,61,46.0,2025-01-27
INV00563,PROD0138,STR007,165,47,394,66.0,2025-03-18
INV00564,PROD0156,STR010,226,110,112,51.0,2024-02-04
INV00565,PROD0080,STR003,120,172,370,70.0,2025-03-14
INV00566,PROD0207,STR014,339,175,398,53.0,2025-09-18
INV00567,PROD0147,STR013,58,261,301,44.0,2024-12-19
INV00568,PROD0124,STR011,52,126,217,59.0,2024-10-19
INV00569,PROD0056,STR004,27,279,30,11.0,2024-10-12
INV00570,PROD0004,STR008,245,168,45,59.0,2025-09-05
INV00571,PROD0060,STR008,125,289,93,49.0,2024-05-12
INV00572,PROD0041,STR009,454,218,331,43.0,2025-01-31
INV00573,PROD0135,STR003,82,284,94,26.0,2025-02-14
INV00574,PROD0108,STR011,451,229,399,68.0,2025-03-16
INV00575,PROD0114,STR002,258,48,224,68.0,2025-04-14
INV00576,PROD0231,STR015,179,158,308,36.0,2025-08-17
INV00577,PROD0100,STR014,224,298,361,62.0,2025-02-24
INV00578,PROD0225,STR011,480,100,147,19.0,2024-06-25
INV00579,PROD0237,STR012,459,175,108,47.0,2024-10-03
INV00580,PROD0170,STR001,105,228,56,61.0,2024-02-05
INV00581,PROD0079,STR010,57,228,161,76.0,2025-11-07
INV00582,PROD0096,STR010,346,216,74,64.0,2024-07-16
INV00583,PROD0145,STR010,210,118,254,25.0,2025-02-17
INV00584,PROD0138,STR008,454,258,274,39.0,2025-08-18
INV00585,PROD0168,STR010,359,54,183,66.0,2024-03-07
INV00586,PROD0244,STR012,482,90,143,56.0,2024-04-03
INV00587,PROD0186,STR006,470,262,279,31.0,2024-04-11
INV00588,PROD0023,STR002,350,214,100,74.0,2025-01-22
INV00589,PROD0204,STR004,136,23,102,28.0,2024-12-10
INV00590,PROD0022,STR014,344,133,72,17.0,2025-01-05
INV00591,PROD0061,STR004,421,238,100,20.0,2024-01-23
INV00592,PROD0094,STR015,437,36,342,17.0,2024-05-16
INV00593,PROD0112,STR011,215,42,182,10.0,2025-04-25
INV00594,PROD0086,STR005,105,56,128,28.0,2025-02-09
INV00595,PROD0186,STR005,274,153,28,54.0,2025-10-29
INV00596,PROD0230,STR001,244,5,266,21.0,2025-01-26
INV00597,PROD0124,STR007,316,293,226,54.0,2025-05-22
INV00598,PROD0210,STR010,112,239,314,38.0,2024-10-11
INV00599,PROD0147,STR006,216,170,250,68.0,2025-01-23
INV00600,PROD0065,STR001,325,250,384,71.0,2024-06-10
INV00601,PROD0185,STR004,419,131,380,22.0,2025-03-03
INV00602,PROD0113,STR011,169,56,248,29.0,2024-05-30
INV00603,PROD0141,STR009,486,130,255,72.0,2024-07-08
INV00604,PROD0093,STR008,132,251,90,24.0,2024-09-19
INV00605,PROD0170,STR008,444,219,193,50.0,2024-11-12
INV00606,PROD0246,STR011,312,40,113,16.0,2025-02-16
INV00607,PROD0162,STR004,115,297,252,22.0,2025-01-18
INV00608,PROD0073,STR003,321,232,165,32.0,2025-09-11
INV00609,PROD0221,STR010,336,160,176,52.0,2024-03-03
INV00610,PROD0170,STR012,389,223,96,79.0,2024-11-15
INV00611,PROD0244,STR009,121,129,298,61.0,2024-04-15
INV00612,PROD0085,STR001,178,196,203,17.0,2025-07-01
INV00613,PROD0129,STR005,304,53,298,49.0,2024-12-13
INV00614,PROD0233,STR013,318,253,128,74.0,2024-05-06
INV00615,PROD0177,STR009,260,247,65,60.0,2024-01-26
INV00616,PROD0169,STR014,94,278,207,55.0,2025-05-24
INV00617,PROD0083,STR004,305,142,1,21.0,2024-11-12
INV00618,PROD0068,STR012,341,276,99,55.0,2024-11-27
INV00619,PROD0200,STR007,166,135,302,31.0,2025-06-07
INV00620,PROD0100,STR003,157,228,120,45.0,2025-11-24
INV00621,PROD0105,STR007,319,103,110,74.0,2025-02-01
INV00622,PROD0047,STR004,172,25,53,55.0,2025-03-20
INV00623,PROD0088,STR012,399,12,188,75.0,2024-05-03
INV00624,PROD0134,STR011,192,21,308,21.0,2024-08-28
INV00625,PROD0234,STR007,407,293,278,29.0,2024-02-25
INV00626,PROD0096,STR011,332,277,396,19.0,2024-09-30
INV00627,PROD0126,STR013,423,15,297,63.0,2025-05-29
INV00628,PROD0113,STR015,233,240,244,62.0,2024-01-29
INV00629,PROD0046,STR003,299,236,108,71.0,2025-11-06
INV00630,PROD0151,STR011,22,29,298,35.0,2025-07-30
INV00631,PROD0031,STR006,352,181,323,10.0,2024-12-01
INV00632,PROD0118,STR003,173,9,279,30.0,2024-10-04
INV00633,PROD0007,STR007,312,286,246,74.0,2024-01-05
INV00634,PROD0131,STR012,32,261,92,50.0,2024-01-01
INV00635,PROD0016,STR003,80,250,246,29.0,2024-01-20
INV00636,PROD0018,STR014,162,62,241,61.0,2024-10-29
INV00637,PROD0086,STR005,119,107,83,42.0,2024-02-13
INV00638,PROD0234,STR005,452,97,103,11.0,2025-02-19
INV00639,PROD0054,STR005,296,239,246,17.0,2024-09-03
INV00640,PROD0139,STR010,430,94,71,27.0,2025-01-31
INV00641,PROD0092,STR015,242,144,163,11.0,2024-05-28
INV00642,PROD0040,STR012,353,228,218,73.0,2025-08-22
INV00643,PROD0104,STR007,270,35,364,49.0,2025-02-19
INV00644,PROD0159,STR015,450,7,223,68.0,2025-09-05
INV00645,PROD0131,STR007,68,156,77,75.0,2025-04-17
INV00646,PROD0250,STR014,466,81,192,21.0,2024-11-02
INV00647,PROD0131,STR008,283,113,210,51.0,2025-07-31
INV00648,PROD0227,STR015,273,190,261,27.0,2025-06-19
INV00649,PROD0166,STR013,367,0,358,56.0,2025-11-29
INV00650,PROD0053,STR013,327,256,14,71.0,2025-11-30
INV00651,PROD0156,STR004,231,43,309,79.0,2024-01-26
INV00652,PROD0003,STR013,127,151,236,61.0,2025-10-31
INV00653,PROD0204,STR012,38,140,105,18.0,2024-05-23
INV00654,PROD0199,STR009,402,295,17,65.0,2025-03-06
INV00655,PROD0162,STR011,378,150,3,11.0,2024-03-20
INV00656,PROD0007,STR010,273,14,350,46.0,2025-01-15
INV00657,PROD0245,STR003,367,193,75,78.0,2024-05-06
INV00658,PROD0079,STR013,219,160,249,52.0,2025-06-24
INV00659,PROD0218,STR004,90,278,125,29.0,2024-08-24
INV00660,PROD0222,STR011,362,185,109,12.0,2024-04-14
INV00661,PROD0027,STR004,21,260,48,14.0,2025-07-11
INV00662,PROD0089,STR002,344,23,101,27.0,2025-07-11
INV00663,PROD0169,STR013,223,156,341,45.0,2024-01-14
INV00664,PROD0055,STR010,107,156,355,68.0,2025-04-20
INV00665,PROD0165,STR004,174,177,37,73.0,2025-06-25
INV00666,PROD0191,STR003,360,212,343,73.0,2025-10-14
INV00667,PROD0044,STR015,490,182,248,46.0,2025-05-09
INV00668,PROD0041,STR001,346,134,22,40.0,2024-12-31
INV00669,PROD0077,STR003,214,204,117,21.0,2024-03-03
INV00670,PROD0010,STR006,137,158,255,56.0,2025-04-01
INV00671,PROD0166,STR003,162,51,293,15.0,2025-10-22
INV00672,PROD0218,STR013,92,65,211,57.0,2024-07-06
INV00673,PROD0007,STR004,212,224,163,19.0,2025-05-17
INV00674,PROD0139,STR012,234,238,298,57.0,2024-07-04
INV00675,PROD0242,STR003,442,190,311,26.0,2024-06-21
INV00676,PROD0242,STR014,373,234,68,12.0,2024-01-31
INV00677,PROD0110,STR002,309,135,116,12.0,2025-10-10
INV00678,PROD0188,STR015,243,226,19,71.0,2025-10-15
INV00679,PROD0139,STR014,148,85,323,39.0,2024-09-02
INV00680,PROD0098,STR012,190,137,117,28.0,2025-08-29
INV00681,PROD0128,STR004,363,109,378,58.0,2024-08-12
INV00682,PROD0227,STR001,292,121,136,52.0,2025-11-04
INV00683,PROD0229,STR012,57,253,105,69.0,2025-06-14
INV00684,PROD0241,STR009,317,175,180,32.0,2024-05-21
INV00685,PROD0160,STR008,215,69,322,44.0,2025-10-02
INV00686,PROD0187,STR002,237,203,295,60.0,2025-10-14
INV00687,PROD0033,STR001,127,219,50,27.0,2024-09-16
INV00688,PROD0101,STR008,276,138,101,45.0,2024-06-09
INV00689,PROD0023,STR014,374,290,244,29.0,2025-11-12
INV00690,PROD0026,STR001,157,45,11,23.0,2025-01-04
INV00691,PROD0158,STR007,308,186,273,66.0,2024-03-22
INV00692,PROD0050,STR015,154,76,104,13.0,2025-09-19
INV00693,PROD0099,STR002,374,51,163,34.0,2024-05-07
INV00694,PROD0065,STR003,400,192,330,21.0,2024-08-31
INV00695,PROD0111,STR004,400,273,68,33.0,2024-07-08
INV00696,PROD0031,STR001,494,183,40,58.0,2024-02-11
INV00697,PROD0065,STR014,226,285,12,61.0,2024-04-17
INV00698,PROD0188,STR005,475,250,261,49.0,2024-02-21
INV00699,PROD0008,STR005,32,189,337,46.0,2024-07-10
INV00700,PROD0072,STR001,215,158,217,25.0,2024-08-24
INV00701,PROD0199,STR008,189,209,326,16.0,2024-05-09
INV00702,PROD0021,STR012,479,268,53,40.0,2024-02-05
INV00703,PROD0120,STR003,26,0,170,33.0,2024-04-05
INV00704,PROD0113,STR014,339,256,201,64.0,2024-04-22
INV00705,PROD0064,STR005,438,238,65,40.0,2025-08-16
INV00706,PROD0128,STR012,217,2,155,54.0,2024-03-03
INV00707,PROD0231,STR005,138,152,124,65.0,2024-01-06
INV00708,PROD0056,STR003,264,64,204,76.0,2024-02-28
INV00709,PROD0045,STR002,228,186,93,45.0,2024-10-01
INV00710,PROD0114,STR002,23,264,69,34.0,2024-06-04
INV00711,PROD0187,STR015,285,244,299,62.0,2024-07-29
INV00712,PROD0022,STR003,248,14,219,79.0,2024-09-03
INV00713,PROD0103,STR005,74,100,101,10.0,2025-05-11
INV00714,PROD0020,STR005,130,210,320,63.0,2024-08-16
INV00715,PROD0044,STR009,307,296,346,54.0,2024-05-27
INV00716,PROD0125,STR002,405,25,184,78.0,2025-06-06
INV00717,PROD0214,STR002,165,169,308,44.0,2025-06-28
INV00718,PROD0235,STR004,496,166,99,34.0,2025-08-15
INV00719,PROD0102,STR015,499,97,16,56.0,2024-02-19
INV00720,PROD0230,STR004,417,149,1,41.0,2024-08-22
INV00721,PROD0016,STR001,297,127,375,32.0,2025-08-07
INV00722,PROD0009,STR011,360,106,151,12.0,2024-06-01
INV00723,PROD0179,STR004,140,168,198,21.0,2025-03-31
INV00724,PROD0090,STR002,144,73,324,60.0,2024-02-15
INV00725,PROD0030,STR004,81,271,332,54.0,2025-04-18
INV00726,PROD0136,STR013,231,252,77,43.0,2024-07-26
INV00727,PROD0028,STR013,73,75,327,50.0,2024-02-05
INV00728,PROD0210,STR008,224,120,362,16.0,2025-09-11
INV00729,PROD0214,STR012,492,87,347,77.0,2025-01-30
INV00730,PROD0095,STR010,272,33,82,31.0,2025-11-24
INV00731,PROD0175,STR004,276,58,278,12.0,2024-06-23
INV00732,PROD0143,STR015,191,130,156,55.0,2025-04-27
INV00733,PROD0224,STR005,81,54,173,46.0,2024-01-31
INV00734,PROD0157,STR005,274,217,182,63.0,2024-06-28
INV00735,PROD0226,STR015,329,270,125,63.0,2024-11-01
INV00736,PROD0114,STR005,174,1,292,72.0,2025-01-22
INV00737,PROD0034,STR013,264,259,346,17.0,2025-04-23
INV00738,PROD0015,STR002,231,293,17,43.0,2025-04-23
INV00739,PROD0108,STR009,116,215,312,65.0,2024-12-13
INV00740,PROD0134,STR007,249,295,305,57.0,2025-11-19
INV00741,PROD0152,STR005,291,191,233,67.0,2025-08-05
INV00742,PROD0235,STR008,111,224,294,26.0,2024-07-01
INV00743,PROD0074,STR013,37,186,188,14.0,2025-06-14
INV00744,PROD0222,STR005,131,235,383,49.0,2024-04-13
INV00745,PROD0192,STR002,370,181,166,60.0,2025-08-22
INV00746,PROD0043,STR011,255,247,399,60.0,2024-12-07
INV00747,PROD0059,STR004,203,20,10,75.0,2024-11-25
INV00748,PROD0163,STR005,411,64,34,40.0,2024-12-07
INV00749,PROD0221,STR006,435,89,116,41.0,2024-02-13
INV00750,PROD0101,STR011,464,80,141,33.0,2025-02-22
INV00751,PROD0013,STR008,435,244,357,71.0,2025-07-12
INV00752,PROD0145,STR011,479,297,395,35.0,2024-10-28
INV00753,PROD0147,STR008,117,8,280,70.0,2025-02-02
INV00754,PROD0081,STR005,255,292,95,21.0,2024-06-19
INV00755,PROD0060,STR001,293,218,311,31.0,2025-11-23
INV00756,PROD0134,STR012,379,179,54,69.0,2024-08-18
INV00757,PROD0031,STR004,283,231,17,34.0,2025-08-09
INV00758,PROD0218,STR005,381,23,13,57.0,2024-03-30
INV00759,PROD0186,STR002,103,287,183,28.0,2024-06-18
INV00760,PROD0171,STR009,44,165,123,28.0,2024-04-26
INV00761,PROD0198,STR015,453,182,133,53.0,2025-10-17
INV00762,PROD0240,STR013,52,63,139,51.0,2024-11-20
INV00763,PROD0017,STR008,255,238,393,59.0,2024-05-26
INV00764,PROD0090,STR004,231,85,220,39.0,2025-10-15
INV00765,PROD0112,STR015,62,22,243,77.0,2024-08-27
INV00766,PROD0038,STR015,137,95,390,79.0,2024-06-13
INV00767,PROD0061,STR013,141,172,134,74.0,2024-01-24
INV00768,PROD0038,STR003,248,285,155,36.0,2025-10-08
INV00769,PROD0035,STR005,247,98,124,34.0,2024-09-27
INV00770,PROD0163,STR004,43,154,209,37.0,2025-05-26
INV00771,PROD0027,STR009,287,57,307,47.0,2025-03-24
INV00772,PROD0080,STR001,492,105,86,49.0,2025-11-22
INV00773,PROD0129,STR010,328,69,175,47.0,2025-11-09
INV00774,PROD0098,STR005,196,125,42,41.0,2024-07-06
INV00775,PROD0159,STR005,407,184,310,62.0,2024-08-21
INV00776,PROD0216,STR011,219,235,392,11.0,2024-06-25
INV00777,PROD0138,STR009,391,242,387,26.0,2024-01-01
INV00778,PROD0138,STR001,249,67,137,24.0,2025-09-01
INV00779,PROD0220,STR004,35,231,115,31.0,2024-11-22
INV00780,PROD0029,STR010,33,285,34,62.0,2025-08-07
INV00781,PROD0056,STR004,128,102,256,50.0,2025-08-11
INV00782,PROD0013,STR007,194,243,179,59.0,2024-10-18
INV00783,PROD0146,STR003,353,262,352,13.0,2025-05-09
INV00784,PROD0080,STR013,450,173,171,66.0,2025-08-14
INV00785,PROD0023,STR007,442,90,240,48.0,2025-10-14
INV00786,PROD0104,STR009,298,227,234,77.0,2025-06-28
INV00787,PROD0171,STR004,213,247,297,77.0,2024-06-11
INV00788,PROD0143,STR010,355,145,112,14.0,2025-08-18
INV00789,PROD0180,STR003,88,236,192,76.0,2025-01-11
INV00790,PROD0228,STR010,409,100,97,27.0,2025-03-24
INV00791,PROD0075,STR009,188,107,78,55.0,2024-01-26
INV00792,PROD0098,STR001,266,162,255,63.0,2025-10-25
INV00793,PROD0114,STR005,350,213,166,63.0,2024-08-19
INV00794,PROD0051,STR001,375,223,108,50.0,2024-09-19
INV00795,PROD0165,STR007,271,128,31,22.0,2024-04-05
INV00796,PROD0095,STR010,428,12,118,40.0,2025-07-14
INV00797,PROD0118,STR013,181,54,168,52.0,2024-10-31
INV00798,PROD0160,STR007,457,111,271,23.0,2025-11-30
INV00799,PROD0178,STR013,228,150,11,30.0,2025-04-15
INV00800,PROD0197,STR007,497,285,100,27.0,2024-04-12
INV00801,PROD0018,STR008,152,233,275,50.0,2025-04-18
INV00802,PROD0170,STR014,94,207,167,70.0,2024-11-18
INV00803,PROD0106,STR008,348,170,166,65.0,2025-02-10
INV00804,PROD0215,STR012,324,103,85,55.0,2024-12-01
INV00805,PROD0053,STR007,120,55,305,70.0,2025-05-19
INV00806,PROD0164,STR008,118,207,366,35.0,2025-03-26
INV00807,PROD0090,STR004,455,291,4,47.0,2025-07-30
INV00808,PROD0184,STR003,349,299,227,49.0,2024-03-10
INV00809,PROD0068,STR010,320,142,387,49.0,2024-02-13
INV00810,PROD0071,STR015,289,95,293,77.0,2025-03-29
INV00811,PROD0210,STR002,120,203,242,42.0,2025-08-18
INV00812,PROD0135,STR002,354,103,60,73.0,2025-11-04
INV00813,PROD0005,STR003,481,241,321,59.0,2024-07-17
INV00814,PROD0147,STR003,381,191,71,32.0,2025-05-22
INV00815,PROD0242,STR007,22,93,120,23.0,2024-06-19
INV00816,PROD0134,STR010,97,160,175,46.0,2025-11-27
INV00817,PROD0200,STR008,486,125,392,78.0,2025-09-10
INV00818,PROD0227,STR006,493,27,230,40.0,2024-07-05
INV00819,PROD0207,STR015,376,270,127,15.0,2025-06-08
INV00820,PROD0243,STR001,415,102,319,58.0,2025-01-29
INV00821,PROD0169,STR001,380,173,90,25.0,2024-08-03
INV00822,PROD0033,STR010,424,112,323,26.0,2025-07-07
INV00823,PROD0083,STR013,485,60,329,73.0,2025-02-15
INV00824,PROD0194,STR007,127,43,290,71.0,2025-04-06
INV00825,PROD0138,STR014,56,268,191,43.0,2024-04-23
INV00826,PROD0171,STR005,217,110,65,14.0,2025-08-01
INV00827,PROD0105,STR007,130,117,204,47.0,2024-06-27
INV00828,PROD0206,STR001,87,53,169,70.0,2024-10-31
INV00829,PROD0178,STR005,60,185,218,32.0,2025-05-18
INV00830,PROD0181,STR003,421,50,6,27.0,2024-03-12
INV00831,PROD0003,STR004,440,103,66,41.0,2025-07-29
INV00832,PROD0092,STR009,487,35,301,49.0,2025-10-31
INV00833,PROD0040,STR005,52,98,301,77.0,2024-02-19
INV00834,PROD0114,STR013,268,172,249,27.0,2025-02-20
INV00835,PROD0141,STR015,27,264,165,58.0,2025-01-14
INV00836,PROD0169,STR001,452,255,7,49.0,2024-09-17
INV00837,PROD0221,STR005,416,138,152,44.0,2024-02-11
INV00838,PROD0204,STR003,380,161,210,70.0,2024-08-15
INV00839,PROD0187,STR013,188,76,94,71.0,2024-09-29
INV00840,PROD0225,STR002,166,24,309,47.0,2025-07-30
INV00841,PROD0167,STR001,300,191,109,50.0,2024-07-15
INV00842,PROD0090,STR005,166,80,253,39.0,2024-11-27
INV00843,PROD0090,STR008,218,18,209,62.0,2025-05-27
INV00844,PROD0025,STR002,492,227,18,35.0,2025-05-05
INV00845,PROD0236,STR004,488,94,294,63.0,2025-09-04
INV00846,PROD0085,STR014,85,187,165,79.0,2025-05-18
INV00847,PROD0106,STR005,155,215,294,30.0,2025-03-28
INV00848,PROD0231,STR014,225,47,345,62.0,2024-12-21
INV00849,PROD0004,STR014,405,86,326,68.0,2025-09-12
INV00850,PROD0067,STR011,347,67,328,37.0,2024-11-12
INV00851,PROD0046,STR010,138,248,299,65.0,2024-10-26
INV00852,PROD0029,STR013,159,76,61,77.0,2024-07-21
INV00853,PROD0075,STR015,410,44,185,13.0,2025-01-27
INV00854,PROD0213,STR012,71,177,269,35.0,2024-02-02
INV00855,PROD0172,STR006,87,82,23,27.0,2025-08-11
INV00856,PROD0109,STR014,117,6,395,37.0,2025-04-13
INV00857,PROD0220,STR013,339,224,210,62.0,2025-10-25
INV00858,PROD0213,STR006,423,221,185,53.0,2024-03-27
INV00859,PROD0189,STR010,321,84,80,29.0,2025-11-07
INV00860,PROD0145,STR010,451,203,97,22.0,2025-07-12
INV00861,PROD0125,STR011,218,143,52,76.0,2024-06-12
